InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,Country
43724,1437,2025-07-21 06:16:48.350205,5,359.47,Canada
74286,1775,2025-11-27 06:16:48.350205,6,59.17,Australia
84842,1282,2025-12-31 06:16:48.350205,1,138.88,USA
24908,1026,2025-11-02 06:16:48.350205,9,28.08,Australia
60626,1225,2025-12-24 06:16:48.350205,3,219.01,Germany
47228,1276,2025-07-09 06:16:48.350205,3,414.59,Germany
33386,1797,2025-12-05 06:16:48.350205,2,17.21,India
56754,1608,2025-12-31 06:16:48.350205,8,339.29,Canada
38302,1283,2025-08-28 06:16:48.350205,3,466.59,UK
70815,1878,2025-03-12 06:16:48.350205,6,122.28,UK
94748,1959,2025-07-05 06:16:48.350205,2,348.35,India
73344,1480,2025-05-22 06:16:48.350205,7,487.68,USA
45618,1452,2025-10-18 06:16:48.350205,4,481.33,India
86234,1828,2025-03-04 06:16:48.350205,9,121.29,USA
71114,1815,2025-05-26 06:16:48.350205,9,54.66,Canada
80130,1658,2025-04-09 06:16:48.350205,7,78.4,Canada
35525,1515,2025-10-20 06:16:48.350205,8,352.51,Germany
89818,1546,2025-12-23 06:16:48.350205,3,364.25,Germany
24334,1191,2025-09-01 06:16:48.350205,5,338.75,Germany
72767,1048,2025-08-07 06:16:48.350205,2,171.36,Germany
16644,1511,2025-11-02 06:16:48.350205,7,89.04,UK
42933,1016,2025-11-16 06:16:48.350205,8,292.48,Germany
53469,1171,2025-12-26 06:16:48.350205,9,244.42,Germany
43687,1219,2026-01-02 06:16:48.350205,7,365.77,Germany
62656,1157,2025-04-19 06:16:48.350205,8,223.47,USA
27375,1476,2025-11-02 06:16:48.350205,9,172.63,Australia
75206,1045,2025-06-07 06:16:48.350205,6,150.27,Germany
46607,1372,2025-12-24 06:16:48.350205,2,109.68,India
93178,1517,2026-01-13 06:16:48.350205,2,136.54,Germany
33993,1098,2026-01-31 06:16:48.350205,4,51.94,Germany
54386,1891,2025-10-05 06:16:48.350205,9,176.69,UK
56287,1744,2025-09-22 06:16:48.350205,7,23.1,Australia
96724,1036,2026-02-08 06:16:48.350205,2,97.27,Germany
86312,1279,2025-05-10 06:16:48.350205,8,374.65,Australia
85324,1348,2025-07-26 06:16:48.350205,7,166.11,USA
81196,1496,2025-03-23 06:16:48.350205,9,335.78,Canada
80014,1301,2025-07-14 06:16:48.350205,8,359.86,Australia
18210,1180,2025-07-17 06:16:48.350205,3,292.69,Australia
20922,1606,2025-05-26 06:16:48.350205,1,479.56,Germany
46289,1098,2025-12-21 06:16:48.350205,2,15.61,Germany
43340,1699,2026-02-05 06:16:48.350205,2,370.63,Germany
49850,1992,2025-07-25 06:16:48.350205,4,479.6,UK
66984,1115,2025-04-10 06:16:48.350205,6,431.82,Canada
94178,1190,2025-10-28 06:16:48.350205,4,88.11,UK
21094,1252,2025-11-06 06:16:48.350205,9,166.78,UK
97959,1980,2026-03-01 06:16:48.350205,4,90.36,UK
43418,1927,2025-04-29 06:16:48.350205,6,302.65,USA
15741,1982,2025-03-07 06:16:48.350205,6,357.53,Canada
82374,1160,2025-08-21 06:16:48.350205,1,161.95,USA
78798,1255,2025-08-06 06:16:48.350205,8,272.06,USA
80532,1322,2025-06-06 06:16:48.350205,3,347.01,Canada
32164,1127,2025-04-10 06:16:48.350205,6,213.56,USA
45595,1017,2025-10-23 06:16:48.350205,3,427.74,Canada
40257,1792,2025-05-31 06:16:48.350205,2,386.92,Australia
24211,1734,2025-12-30 06:16:48.350205,5,37.01,Australia
15232,1565,2025-08-01 06:16:48.350205,1,312.46,Germany
77753,1569,2025-06-10 06:16:48.350205,9,121.49,UK
62691,1322,2025-12-07 06:16:48.350205,7,280.97,Australia
99765,1871,2025-12-01 06:16:48.350205,3,478.66,Australia
89768,1685,2025-06-25 06:16:48.350205,4,440.14,USA
35613,1791,2025-11-29 06:16:48.350205,6,205.24,Canada
24026,1625,2025-08-07 06:16:48.350205,3,149.3,India
63535,1287,2025-09-14 06:16:48.350205,7,121.03,USA
40908,1942,2026-02-20 06:16:48.350205,6,268.59,USA
62113,1853,2025-08-05 06:16:48.350205,9,61.55,Canada
29610,1662,2025-09-15 06:16:48.350205,5,276.89,India
56646,1961,2025-11-02 06:16:48.350205,4,5.66,India
73185,1638,2025-05-28 06:16:48.350205,3,165.31,Germany
82567,1154,2025-10-29 06:16:48.350205,1,113.87,USA
57574,1489,2025-12-21 06:16:48.350205,3,485.75,UK
46182,1385,2025-12-31 06:16:48.350205,3,364.98,Australia
10570,1985,2025-12-19 06:16:48.350205,7,178.08,USA
29288,1784,2025-04-18 06:16:48.350205,7,50.96,UK
88824,1103,2025-09-05 06:16:48.350205,1,260.82,UK
39877,1928,2026-02-23 06:16:48.350205,3,110.66,Canada
94425,1392,2025-08-03 06:16:48.350205,8,270.53,USA
10917,1810,2025-12-06 06:16:48.350205,9,418.5,Canada
85602,1245,2026-01-11 06:16:48.350205,7,309.82,Germany
74575,1175,2025-10-25 06:16:48.350205,7,318.73,UK
82518,1038,2025-10-16 06:16:48.350205,8,272.81,India
49104,1476,2026-01-14 06:16:48.350205,6,464.0,UK
28062,1681,2025-03-20 06:16:48.350205,3,466.29,Germany
26999,1758,2025-04-17 06:16:48.350205,1,258.8,UK
71845,1537,2026-01-27 06:16:48.350205,7,156.35,Canada
19941,1866,2025-04-09 06:16:48.350205,1,232.5,USA
71169,1817,2025-08-25 06:16:48.350205,1,97.35,India
33470,1920,2026-02-03 06:16:48.350205,9,319.99,Canada
69821,1407,2025-08-14 06:16:48.350205,7,252.55,Australia
96669,1524,2025-03-20 06:16:48.350205,4,56.13,USA
54435,1827,2025-09-14 06:16:48.350205,6,102.84,India
14529,1505,2025-07-17 06:16:48.350205,1,242.42,Germany
93055,1902,2025-11-10 06:16:48.350205,7,444.36,UK
22192,1824,2025-09-25 06:16:48.350205,6,285.36,India
84102,1035,2025-06-11 06:16:48.350205,4,342.36,Australia
82762,1684,2026-02-15 06:16:48.350205,7,172.82,Germany
96795,1019,2025-11-19 06:16:48.350205,3,287.85,USA
44087,1320,2026-02-19 06:16:48.350205,1,226.45,India
76677,1775,2025-09-05 06:16:48.350205,4,331.27,Germany
14627,1511,2025-06-26 06:16:48.350205,3,30.03,USA
66541,1399,2025-12-14 06:16:48.350205,1,249.18,Canada
78226,1653,2025-07-21 06:16:48.350205,2,151.52,UK
13255,1971,2025-09-05 06:16:48.350205,5,166.46,Germany
67433,1882,2025-06-30 06:16:48.350205,8,480.65,Canada
15213,1470,2025-08-25 06:16:48.350205,1,95.43,Australia
29404,1142,2025-04-11 06:16:48.350205,4,159.07,Australia
35380,1091,2025-03-22 06:16:48.350205,4,257.4,USA
29173,1353,2025-06-02 06:16:48.350205,5,432.2,India
63027,1833,2025-09-16 06:16:48.350205,7,211.25,UK
33989,1799,2026-02-02 06:16:48.350205,8,373.21,USA
34519,1726,2025-10-11 06:16:48.350205,6,428.91,Germany
32439,1958,2025-09-02 06:16:48.350205,1,158.46,UK
86949,1853,2026-01-22 06:16:48.350205,7,199.41,Canada
24995,1050,2026-02-04 06:16:48.350205,3,181.5,UK
33559,1664,2025-04-26 06:16:48.350205,6,417.26,Canada
99049,1697,2025-03-11 06:16:48.350205,8,26.95,USA
15021,1574,2025-04-17 06:16:48.350205,7,157.67,India
31119,1189,2026-02-21 06:16:48.350205,6,341.31,Australia
61539,1124,2025-09-16 06:16:48.350205,9,284.89,UK
49350,1149,2025-05-12 06:16:48.350205,9,220.96,India
56223,1313,2026-02-02 06:16:48.350205,1,272.27,India
35517,1569,2025-09-02 06:16:48.350205,1,102.8,Australia
88653,1341,2025-09-09 06:16:48.350205,1,218.2,UK
32250,1304,2025-08-07 06:16:48.350205,8,253.34,UK
94486,1691,2025-03-25 06:16:48.350205,7,451.09,India
92895,1681,2025-04-04 06:16:48.350205,3,134.11,Germany
99132,1837,2025-07-19 06:16:48.350205,2,434.58,Germany
76798,1782,2026-01-30 06:16:48.350205,4,323.9,UK
64199,1053,2025-05-27 06:16:48.350205,3,15.07,India
69546,1443,2025-03-28 06:16:48.350205,7,363.69,India
98151,1612,2025-03-26 06:16:48.350205,8,22.6,USA
13327,1992,2025-08-10 06:16:48.350205,6,498.7,India
39768,1263,2025-07-01 06:16:48.350205,3,436.96,Australia
74418,1052,2025-11-18 06:16:48.350205,6,152.19,Germany
52788,1571,2025-10-13 06:16:48.350205,2,132.42,USA
92384,1619,2025-12-18 06:16:48.350205,7,193.81,Australia
56830,1004,2026-02-14 06:16:48.350205,7,181.3,Germany
62446,1102,2025-12-30 06:16:48.350205,4,189.31,Australia
25160,1195,2025-08-22 06:16:48.350205,8,162.55,Canada
66583,1773,2025-09-26 06:16:48.350205,4,312.46,UK
43998,1876,2026-01-22 06:16:48.350205,7,86.31,Canada
37230,1991,2025-04-05 06:16:48.350205,4,423.76,UK
19076,1883,2025-08-20 06:16:48.350205,5,407.14,Germany
79341,1349,2025-05-09 06:16:48.350205,7,240.86,Germany
41085,1046,2025-06-04 06:16:48.350205,3,427.1,Canada
65571,1866,2025-11-27 06:16:48.350205,5,127.34,Australia
24715,1822,2025-05-23 06:16:48.350205,3,13.69,UK
15750,1935,2025-07-26 06:16:48.350205,5,311.51,UK
88768,1819,2025-07-17 06:16:48.350205,3,231.67,USA
45903,1655,2025-08-07 06:16:48.350205,7,285.75,India
82489,1268,2025-10-06 06:16:48.350205,1,450.17,Australia
42093,1369,2025-08-18 06:16:48.350205,9,485.11,Australia
97954,1635,2025-05-28 06:16:48.350205,9,319.05,USA
44314,1105,2025-09-28 06:16:48.350205,5,383.21,Germany
58225,1669,2025-04-05 06:16:48.350205,9,46.49,Canada
97985,1658,2026-02-18 06:16:48.350205,6,84.55,Australia
93014,1656,2026-01-26 06:16:48.350205,5,367.94,UK
45179,1119,2025-08-12 06:16:48.350205,3,218.53,USA
35338,1830,2025-04-15 06:16:48.350205,8,225.75,Canada
79681,1786,2026-01-31 06:16:48.350205,4,157.76,Canada
42101,1603,2025-07-03 06:16:48.350205,3,305.64,Australia
12775,1057,2025-03-21 06:16:48.350205,6,96.66,India
55619,1950,2026-01-20 06:16:48.350205,8,315.32,UK
55838,1345,2025-06-26 06:16:48.350205,9,91.03,Canada
29539,1740,2025-11-21 06:16:48.350205,6,36.59,UK
67124,1473,2025-08-13 06:16:48.350205,5,168.53,Australia
75149,1116,2025-05-09 06:16:48.350205,2,119.41,USA
36616,1829,2026-02-18 06:16:48.350205,2,445.05,Canada
89655,1790,2025-04-06 06:16:48.350205,9,32.2,Australia
64567,1126,2025-11-18 06:16:48.350205,2,92.42,Canada
47099,1392,2026-01-14 06:16:48.350205,2,276.62,USA
85831,1907,2025-07-04 06:16:48.350205,3,243.13,UK
71799,1640,2025-09-10 06:16:48.350205,3,27.7,UK
35479,1057,2025-08-24 06:16:48.350205,4,8.59,Canada
56172,1633,2025-07-20 06:16:48.350205,7,494.09,Australia
65863,1512,2025-06-15 06:16:48.350205,9,331.12,USA
52043,1750,2025-05-24 06:16:48.350205,2,185.88,Germany
92569,1801,2026-01-16 06:16:48.350205,4,237.86,UK
25408,1095,2025-08-24 06:16:48.350205,9,136.94,Germany
67980,1637,2025-03-30 06:16:48.350205,2,175.71,Canada
92956,1117,2025-11-17 06:16:48.350205,1,326.28,Germany
26351,1559,2025-05-26 06:16:48.350205,8,441.99,Australia
14131,1600,2025-09-09 06:16:48.350205,9,96.14,Australia
54825,1487,2025-08-22 06:16:48.350205,7,420.98,Germany
21349,1236,2025-12-10 06:16:48.350205,8,65.17,Australia
70931,1884,2026-02-27 06:16:48.350205,4,111.42,UK
54254,1896,2025-09-10 06:16:48.350205,4,23.4,Canada
48225,1271,2025-04-11 06:16:48.350205,2,74.7,Germany
22453,1188,2025-08-29 06:16:48.350205,8,459.07,UK
28814,1998,2025-08-04 06:16:48.350205,2,232.42,Germany
28263,1703,2026-01-16 06:16:48.350205,9,43.44,UK
87694,1446,2025-03-30 06:16:48.350205,4,480.06,Australia
25735,1580,2026-02-26 06:16:48.350205,1,440.1,Australia
25830,1789,2025-08-27 06:16:48.350205,4,378.57,Canada
57893,1860,2025-11-12 06:16:48.350205,3,467.07,Australia
54673,1246,2025-06-29 06:16:48.350205,6,113.96,USA
99462,1962,2025-05-24 06:16:48.350205,7,419.0,UK
55066,1075,2025-10-27 06:16:48.350205,8,346.55,UK
13373,1153,2025-03-29 06:16:48.350205,2,435.53,Germany
20335,1655,2025-05-25 06:16:48.350205,6,399.47,Canada
33741,1434,2025-11-20 06:16:48.350205,6,176.52,India
20692,1996,2025-07-31 06:16:48.350205,5,388.33,Australia
57295,1085,2025-10-09 06:16:48.350205,7,134.92,India
55541,1696,2025-11-21 06:16:48.350205,3,167.65,USA
44057,1284,2025-06-17 06:16:48.350205,4,58.41,Canada
76983,1973,2025-09-09 06:16:48.350205,9,467.86,UK
29583,1219,2025-08-31 06:16:48.350205,4,149.05,India
32765,1068,2026-01-19 06:16:48.350205,3,262.71,USA
69287,1046,2026-01-07 06:16:48.350205,2,198.71,Canada
33906,1093,2025-05-06 06:16:48.350205,5,480.16,USA
95103,1749,2025-11-12 06:16:48.350205,4,170.85,Australia
89675,1957,2025-10-22 06:16:48.350205,8,390.38,India
56525,1452,2025-09-04 06:16:48.350205,7,428.43,Germany
48230,1203,2025-07-29 06:16:48.350205,6,220.63,Germany
29520,1911,2025-11-03 06:16:48.350205,2,192.2,Canada
95238,1217,2025-03-04 06:16:48.350205,3,375.13,USA
61934,1473,2025-10-11 06:16:48.350205,9,456.88,UK
35566,1431,2025-04-03 06:16:48.350205,9,378.69,India
83193,1340,2025-08-18 06:16:48.350205,5,117.43,Germany
40134,1550,2025-08-30 06:16:48.350205,3,444.71,Germany
20345,1611,2025-07-30 06:16:48.350205,2,196.85,USA
51185,1288,2025-04-30 06:16:48.350205,8,290.23,Germany
80744,1253,2025-05-06 06:16:48.350205,6,416.56,USA
43455,1733,2026-02-09 06:16:48.350205,7,98.26,India
38018,1356,2026-01-09 06:16:48.350205,1,393.33,USA
64219,1022,2025-08-09 06:16:48.350205,1,300.1,Germany
55991,1761,2025-12-15 06:16:48.350205,2,447.2,USA
83616,1521,2025-08-26 06:16:48.350205,3,90.13,Germany
97438,1757,2025-08-31 06:16:48.350205,1,213.24,Australia
19486,1836,2025-06-25 06:16:48.350205,5,417.26,Canada
48862,1099,2025-03-11 06:16:48.350205,3,14.52,Germany
68870,1801,2025-04-15 06:16:48.350205,1,60.54,Germany
96694,1179,2025-05-27 06:16:48.350205,8,495.33,Germany
53856,1222,2025-09-11 06:16:48.350205,6,143.8,Canada
96055,1905,2025-06-30 06:16:48.350205,9,487.89,Australia
41379,1761,2025-04-24 06:16:48.350205,3,95.35,UK
74729,1658,2025-09-10 06:16:48.350205,9,183.74,Germany
38378,1441,2026-02-20 06:16:48.350205,9,377.67,UK
64353,1607,2025-05-06 06:16:48.350205,1,330.6,India
59996,1768,2025-08-25 06:16:48.350205,3,292.66,Australia
24031,1324,2026-02-23 06:16:48.350205,6,267.3,USA
90072,1515,2025-04-09 06:16:48.350205,8,422.5,UK
75982,1015,2025-03-12 06:16:48.350205,4,121.3,Australia
46683,1791,2025-05-13 06:16:48.350205,5,224.02,India
27618,1335,2025-03-21 06:16:48.350205,9,81.95,Australia
16587,1758,2025-10-27 06:16:48.350205,6,299.99,USA
72790,1257,2025-06-07 06:16:48.350205,7,129.02,Germany
41480,1496,2026-01-22 06:16:48.350205,7,170.25,Germany
30527,1987,2025-03-31 06:16:48.350205,4,238.27,Germany
33569,1895,2025-12-04 06:16:48.350205,4,18.25,Canada
21151,1159,2025-08-09 06:16:48.350205,4,50.51,Canada
81094,1474,2025-09-22 06:16:48.350205,5,344.53,Canada
69174,1851,2025-08-01 06:16:48.350205,5,217.34,Canada
54739,1663,2026-02-09 06:16:48.350205,8,433.07,India
42954,1907,2026-01-27 06:16:48.350205,9,348.86,Australia
45303,1689,2025-11-17 06:16:48.350205,2,9.01,India
44700,1674,2026-01-28 06:16:48.350205,7,310.27,Germany
77568,1379,2025-10-29 06:16:48.350205,1,51.39,USA
76788,1544,2025-04-07 06:16:48.350205,1,391.56,Canada
81045,1928,2025-05-17 06:16:48.350205,4,495.8,Australia
47842,1956,2025-12-10 06:16:48.350205,7,267.94,USA
23900,1690,2025-06-26 06:16:48.350205,2,342.98,India
90059,1426,2026-02-08 06:16:48.350205,2,122.47,Canada
11881,1612,2026-01-13 06:16:48.350205,1,221.61,India
43037,1267,2025-12-25 06:16:48.350205,2,428.77,India
11630,1834,2026-02-10 06:16:48.350205,7,87.87,UK
30789,1576,2025-09-29 06:16:48.350205,9,136.44,Australia
98059,1416,2025-04-06 06:16:48.350205,6,225.49,India
93494,1167,2025-06-17 06:16:48.350205,2,357.56,Germany
56151,1841,2026-02-02 06:16:48.350205,9,191.06,India
58920,1042,2026-01-13 06:16:48.350205,7,464.23,Canada
77231,1555,2026-02-07 06:16:48.350205,1,51.76,Germany
90357,1284,2025-11-07 06:16:48.350205,9,188.55,India
13262,1396,2025-08-09 06:16:48.350205,2,355.93,Germany
76981,1011,2025-03-21 06:16:48.350205,4,116.86,India
91972,1606,2025-08-27 06:16:48.350205,9,329.92,Australia
85485,1301,2026-02-16 06:16:48.350205,4,86.29,Germany
64722,1897,2025-11-04 06:16:48.350205,3,32.71,USA
99499,1252,2025-07-11 06:16:48.350205,1,64.9,UK
60818,1498,2025-05-15 06:16:48.350205,7,465.34,Germany
39932,1753,2025-08-18 06:16:48.350205,6,278.12,Canada
16901,1034,2025-04-19 06:16:48.350205,4,399.19,UK
18597,1726,2025-09-25 06:16:48.350205,6,169.66,UK
73909,1848,2025-06-03 06:16:48.350205,6,298.37,India
82391,1089,2025-08-04 06:16:48.350205,4,250.0,Germany
94214,1775,2026-01-31 06:16:48.350205,6,473.14,Australia
18263,1604,2025-05-07 06:16:48.350205,8,375.05,UK
73293,1921,2025-10-07 06:16:48.350205,3,366.62,Canada
35805,1969,2026-01-18 06:16:48.350205,4,27.94,Australia
21874,1601,2025-04-22 06:16:48.350205,1,277.09,Australia
96402,1417,2025-05-04 06:16:48.350205,4,236.16,Canada
24079,1114,2026-01-15 06:16:48.350205,9,464.28,Canada
59850,1616,2025-03-18 06:16:48.350205,8,132.38,India
82779,1902,2025-10-02 06:16:48.350205,4,138.57,USA
19018,1195,2025-12-01 06:16:48.350205,7,208.62,Germany
59500,1825,2025-04-20 06:16:48.350205,3,125.47,UK
22100,1500,2025-08-22 06:16:48.350205,9,68.95,Germany
67021,1625,2025-10-18 06:16:48.350205,4,429.42,Australia
29800,1492,2025-08-30 06:16:48.350205,2,281.35,UK
73400,1074,2026-01-26 06:16:48.350205,5,431.37,India
39437,1412,2025-05-23 06:16:48.350205,2,416.41,Germany
86537,1375,2025-04-19 06:16:48.350205,6,144.61,India
56675,1419,2025-12-10 06:16:48.350205,1,276.13,India
29942,1728,2025-07-10 06:16:48.350205,6,46.19,Germany
30862,1276,2025-04-25 06:16:48.350205,4,458.05,Germany
21669,1760,2026-01-04 06:16:48.350205,3,205.11,UK
63772,1675,2025-09-02 06:16:48.350205,2,199.87,Australia
25916,1393,2025-09-28 06:16:48.350205,7,154.86,Australia
20878,1868,2025-12-20 06:16:48.350205,9,233.03,Canada
12985,1456,2025-06-29 06:16:48.350205,3,129.62,India
83648,1919,2025-12-31 06:16:48.350205,6,190.55,Australia
51235,1191,2026-02-08 06:16:48.350205,9,400.97,USA
28931,1738,2026-01-12 06:16:48.350205,2,417.96,UK
10336,1688,2025-08-20 06:16:48.350205,7,155.57,UK
52933,1098,2025-07-23 06:16:48.350205,5,237.16,Canada
94899,1547,2026-01-20 06:16:48.350205,5,437.54,Canada
55536,1977,2026-02-20 06:16:48.350205,7,31.07,India
79504,1998,2025-08-13 06:16:48.350205,9,445.13,UK
61148,1095,2025-12-03 06:16:48.350205,4,113.5,UK
26279,1663,2025-04-23 06:16:48.350205,9,340.88,USA
78665,1662,2025-09-29 06:16:48.350205,9,293.36,India
81386,1189,2025-04-13 06:16:48.350205,4,278.71,India
96124,1735,2025-04-08 06:16:48.350205,3,430.38,Australia
87485,1036,2025-05-06 06:16:48.350205,2,55.28,Canada
84055,1779,2025-08-07 06:16:48.350205,9,176.78,Australia
87273,1368,2025-04-29 06:16:48.350205,2,271.44,India
76670,1694,2025-06-08 06:16:48.350205,6,406.59,USA
86474,1524,2026-01-12 06:16:48.350205,5,112.14,India
64028,1278,2025-08-15 06:16:48.350205,5,402.45,Australia
81128,1216,2025-08-02 06:16:48.350205,4,202.82,Germany
28108,1866,2025-12-16 06:16:48.350205,6,98.51,Germany
62495,1872,2026-01-18 06:16:48.350205,5,380.7,USA
92806,1797,2025-06-24 06:16:48.350205,4,49.99,Canada
86533,1272,2025-09-09 06:16:48.350205,9,259.81,UK
66830,1880,2025-08-31 06:16:48.350205,6,36.62,India
84640,1061,2025-05-11 06:16:48.350205,3,181.43,Australia
62509,1595,2025-06-24 06:16:48.350205,6,302.53,Canada
76406,1879,2025-12-04 06:16:48.350205,1,280.28,Australia
49519,1728,2025-09-27 06:16:48.350205,5,205.3,Canada
59649,1341,2025-10-27 06:16:48.350205,6,217.38,India
44524,1396,2025-09-10 06:16:48.350205,8,117.25,UK
43885,1698,2025-08-27 06:16:48.350205,9,230.66,India
54369,1018,2025-07-16 06:16:48.350205,3,476.86,UK
40676,1176,2025-12-21 06:16:48.350205,2,425.97,Australia
74093,1611,2025-06-14 06:16:48.350205,4,76.89,USA
57764,1395,2026-02-23 06:16:48.350205,8,19.74,UK
60799,1444,2025-09-10 06:16:48.350205,8,467.09,Canada
89414,1232,2026-01-13 06:16:48.350205,3,265.74,USA
82307,1914,2026-01-04 06:16:48.350205,4,271.23,Australia
92062,1075,2025-07-26 06:16:48.350205,3,391.46,Germany
41923,1264,2025-06-08 06:16:48.350205,2,160.77,USA
88388,1454,2025-09-09 06:16:48.350205,4,243.54,UK
57574,1795,2025-05-28 06:16:48.350205,6,484.49,USA
53391,1717,2026-01-18 06:16:48.350205,5,337.71,Australia
63664,1734,2025-07-31 06:16:48.350205,3,81.1,USA
77384,1383,2026-01-29 06:16:48.350205,2,70.95,Australia
41027,1563,2025-11-02 06:16:48.350205,9,106.11,Germany
45464,1850,2026-01-08 06:16:48.350205,1,384.52,UK
44485,1505,2025-05-31 06:16:48.350205,9,151.21,Canada
29456,1366,2025-06-13 06:16:48.350205,1,15.59,USA
84795,1143,2025-08-21 06:16:48.350205,7,472.37,India
45554,1884,2025-04-04 06:16:48.350205,6,89.01,Canada
56922,1068,2025-05-18 06:16:48.350205,7,9.73,USA
23409,1098,2025-04-21 06:16:48.350205,3,122.38,Canada
79327,1395,2025-06-19 06:16:48.350205,3,121.34,India
46639,1024,2025-05-20 06:16:48.350205,1,213.89,Canada
73627,1947,2025-10-21 06:16:48.350205,4,460.59,Canada
93424,1890,2025-07-27 06:16:48.350205,2,440.2,India
29692,1468,2025-09-21 06:16:48.350205,8,231.16,India
99037,1483,2025-06-23 06:16:48.350205,3,208.4,India
88840,1564,2025-08-03 06:16:48.350205,7,279.73,Germany
64200,1150,2025-09-12 06:16:48.350205,7,125.51,Australia
67415,1143,2025-05-31 06:16:48.350205,9,30.83,Australia
28074,1568,2025-09-23 06:16:48.350205,6,469.92,India
25549,1038,2025-10-13 06:16:48.350205,1,97.42,Australia
39963,1108,2026-01-18 06:16:48.350205,8,103.21,Canada
62265,1692,2025-09-27 06:16:48.350205,1,238.87,India
26061,1041,2026-02-27 06:16:48.350205,3,248.35,USA
68226,1185,2025-11-23 06:16:48.350205,5,14.12,India
38810,1934,2025-04-13 06:16:48.350205,8,78.24,India
70006,1397,2025-06-06 06:16:48.350205,9,192.19,Australia
32800,1222,2025-05-10 06:16:48.350205,7,343.45,UK
85476,1633,2025-08-06 06:16:48.350205,9,118.07,Canada
79460,1132,2025-09-10 06:16:48.350205,3,214.39,Australia
67767,1162,2026-01-25 06:16:48.350205,5,280.89,Canada
38054,1214,2026-01-01 06:16:48.350205,8,444.85,USA
85319,1732,2025-07-01 06:16:48.350205,1,166.4,Germany
55397,1234,2025-12-12 06:16:48.350205,8,71.11,UK
23233,1842,2025-08-06 06:16:48.350205,7,247.19,USA
35068,1657,2025-07-19 06:16:48.350205,1,374.63,USA
75727,1750,2025-12-22 06:16:48.350205,6,59.38,Canada
80453,1587,2025-09-24 06:16:48.350205,1,215.22,UK
35832,1008,2025-04-26 06:16:48.350205,2,13.8,Canada
96242,1073,2025-04-29 06:16:48.350205,5,21.61,Germany
23682,1953,2025-12-16 06:16:48.350205,2,244.06,Canada
33383,1491,2025-10-29 06:16:48.350205,1,152.61,India
68160,1912,2026-02-22 06:16:48.350205,6,423.33,Canada
33666,1252,2026-01-30 06:16:48.350205,8,303.07,India
68817,1229,2025-11-15 06:16:48.350205,8,229.7,USA
44642,1518,2025-08-22 06:16:48.350205,8,206.93,Germany
51830,1173,2025-11-15 06:16:48.350205,6,251.14,Australia
20234,1652,2025-08-19 06:16:48.350205,3,25.02,India
67616,1167,2025-05-03 06:16:48.350205,1,446.93,Germany
19221,1169,2025-09-29 06:16:48.350205,2,499.16,Canada
21410,1392,2025-07-31 06:16:48.350205,5,94.84,Australia
